date,STATE,COUNTY,DAILY_AQI_VALUE,AQI_Base,AQI_change
4/9/20,Arizona,Pinal,30.5,22.0,8.5
4/10/20,Arizona,Pinal,24.5,22.0,2.5
4/11/20,Arizona,Pinal,7.0,22.0,-15
2/15/20,Arizona,Santa Cruz,59.0,59.0,0
2/17/20,Arizona,Santa Cruz,40.0,59.0,-19
2/18/20,Arizona,Santa Cruz,52.0,59.0,-7
2/19/20,Arizona,Santa Cruz,49.0,59.0,-10
2/20/20,Arizona,Santa Cruz,36.0,59.0,-23
2/21/20,Arizona,Santa Cruz,23.0,59.0,-36
2/22/20,Arizona,Santa Cruz,13.0,59.0,-46
2/24/20,Arizona,Santa Cruz,18.0,59.0,-41
2/25/20,Arizona,Santa Cruz,18.0,59.0,-41
2/26/20,Arizona,Santa Cruz,7.0,59.0,-52
2/27/20,Arizona,Santa Cruz,32.0,59.0,-27
2/28/20,Arizona,Santa Cruz,27.0,59.0,-32
2/29/20,Arizona,Santa Cruz,25.0,59.0,-34
3/2/20,Arizona,Santa Cruz,10.0,59.0,-49
3/3/20,Arizona,Santa Cruz,9.0,59.0,-50
3/4/20,Arizona,Santa Cruz,16.0,59.0,-43
3/5/20,Arizona,Santa Cruz,27.0,59.0,-32
3/6/20,Arizona,Santa Cruz,11.0,59.0,-48
3/7/20,Arizona,Santa Cruz,17.0,59.0,-42
3/9/20,Arizona,Santa Cruz,12.0,59.0,-47
3/10/20,Arizona,Santa Cruz,5.0,59.0,-54
3/11/20,Arizona,Santa Cruz,5.0,59.0,-54
3/12/20,Arizona,Santa Cruz,1.0,59.0,-58
3/13/20,Arizona,Santa Cruz,0.0,59.0,-59
3/14/20,Arizona,Santa Cruz,19.0,59.0,-40
3/16/20,Arizona,Santa Cruz,20.0,59.0,-39
3/17/20,Arizona,Santa Cruz,15.0,59.0,-44
3/18/20,Arizona,Santa Cruz,8.0,59.0,-51
3/19/20,Arizona,Santa Cruz,12.0,59.0,-47
3/20/20,Arizona,Santa Cruz,30.0,59.0,-29
3/23/20,Arizona,Santa Cruz,13.0,59.0,-46
3/24/20,Arizona,Santa Cruz,24.0,59.0,-35
3/25/20,Arizona,Santa Cruz,18.0,59.0,-41
3/26/20,Arizona,Santa Cruz,6.0,59.0,-53
3/27/20,Arizona,Santa Cruz,9.0,59.0,-50
3/30/20,Arizona,Santa Cruz,25.0,59.0,-34
3/31/20,Arizona,Santa Cruz,18.0,59.0,-41
4/1/20,Arizona,Santa Cruz,18.0,59.0,-41
4/2/20,Arizona,Santa Cruz,15.0,59.0,-44
4/3/20,Arizona,Santa Cruz,16.0,59.0,-43
4/6/20,Arizona,Santa Cruz,8.0,59.0,-51
4/7/20,Arizona,Santa Cruz,15.0,59.0,-44
4/8/20,Arizona,Santa Cruz,13.0,59.0,-46
4/9/20,Arizona,Santa Cruz,3.0,59.0,-56
4/10/20,Arizona,Santa Cruz,7.0,59.0,-52
2/15/20,Arizona,Yuma,47.0,47.0,0
2/16/20,Arizona,Yuma,36.0,47.0,-11
2/17/20,Arizona,Yuma,34.0,47.0,-13
2/18/20,Arizona,Yuma,32.0,47.0,-15
2/19/20,Arizona,Yuma,33.0,47.0,-14
2/20/20,Arizona,Yuma,27.0,47.0,-20
2/21/20,Arizona,Yuma,30.0,47.0,-17
2/22/20,Arizona,Yuma,33.0,47.0,-14
2/23/20,Arizona,Yuma,28.0,47.0,-19
2/24/20,Arizona,Yuma,36.0,47.0,-11
2/25/20,Arizona,Yuma,24.0,47.0,-23
2/26/20,Arizona,Yuma,10.0,47.0,-37
2/27/20,Arizona,Yuma,20.0,47.0,-27
2/28/20,Arizona,Yuma,32.0,47.0,-15
2/29/20,Arizona,Yuma,47.0,47.0,0
3/1/20,Arizona,Yuma,38.0,47.0,-9
3/2/20,Arizona,Yuma,18.0,47.0,-29
3/3/20,Arizona,Yuma,21.0,47.0,-26
3/4/20,Arizona,Yuma,24.0,47.0,-23
3/5/20,Arizona,Yuma,24.0,47.0,-23
3/6/20,Arizona,Yuma,34.0,47.0,-13
3/7/20,Arizona,Yuma,26.0,47.0,-21
3/8/20,Arizona,Yuma,18.0,47.0,-29
3/9/20,Arizona,Yuma,25.0,47.0,-22
3/10/20,Arizona,Yuma,19.0,47.0,-28
3/11/20,Arizona,Yuma,20.0,47.0,-27
3/12/20,Arizona,Yuma,19.0,47.0,-28
3/13/20,Arizona,Yuma,13.0,47.0,-34
3/14/20,Arizona,Yuma,14.0,47.0,-33
3/15/20,Arizona,Yuma,25.0,47.0,-22
3/16/20,Arizona,Yuma,26.0,47.0,-21
3/17/20,Arizona,Yuma,23.0,47.0,-24
3/18/20,Arizona,Yuma,15.0,47.0,-32
3/19/20,Arizona,Yuma,20.0,47.0,-27
3/20/20,Arizona,Yuma,21.0,47.0,-26
3/21/20,Arizona,Yuma,34.0,47.0,-13
3/22/20,Arizona,Yuma,30.0,47.0,-17
3/23/20,Arizona,Yuma,18.0,47.0,-29
3/24/20,Arizona,Yuma,15.0,47.0,-32
3/25/20,Arizona,Yuma,18.0,47.0,-29
3/26/20,Arizona,Yuma,23.0,47.0,-24
3/27/20,Arizona,Yuma,21.0,47.0,-26
3/28/20,Arizona,Yuma,31.0,47.0,-16
3/29/20,Arizona,Yuma,32.0,47.0,-15
3/30/20,Arizona,Yuma,25.0,47.0,-22
3/31/20,Arizona,Yuma,37.0,47.0,-10
4/1/20,Arizona,Yuma,40.0,47.0,-7
4/2/20,Arizona,Yuma,36.0,47.0,-11
4/3/20,Arizona,Yuma,34.0,47.0,-13
4/4/20,Arizona,Yuma,37.0,47.0,-10
4/5/20,Arizona,Yuma,28.0,47.0,-19
4/6/20,Arizona,Yuma,12.0,47.0,-35
4/7/20,Arizona,Yuma,4.0,47.0,-43
4/8/20,Arizona,Yuma,9.0,47.0,-38
4/9/20,Arizona,Yuma,3.0,47.0,-44
4/10/20,Arizona,Yuma,6.0,47.0,-41
4/11/20,Arizona,Yuma,11.0,47.0,-36
2/17/20,Arkansas,Crittenden,29.0,29.0,0
2/18/20,Arkansas,Crittenden,30.5,29.0,1.5
2/19/20,Arkansas,Crittenden,20.0,29.0,-9
2/20/20,Arkansas,Crittenden,29.0,29.0,0
2/21/20,Arkansas,Crittenden,24.0,29.0,-5
2/24/20,Arkansas,Crittenden,26.5,29.0,-2.5
2/25/20,Arkansas,Crittenden,18.0,29.0,-11
2/26/20,Arkansas,Crittenden,23.0,29.0,-6
2/27/20,Arkansas,Crittenden,15.5,29.0,-13.5
2/28/20,Arkansas,Crittenden,25.0,29.0,-4
3/2/20,Arkansas,Crittenden,35.0,29.0,6
3/3/20,Arkansas,Crittenden,35.0,29.0,6
3/4/20,Arkansas,Crittenden,28.5,29.0,-0.5
3/5/20,Arkansas,Crittenden,25.0,29.0,-4
3/6/20,Arkansas,Crittenden,25.0,29.0,-4
3/9/20,Arkansas,Crittenden,39.0,29.0,10
3/10/20,Arkansas,Crittenden,18.5,29.0,-10.5
3/11/20,Arkansas,Crittenden,27.0,29.0,-2
3/12/20,Arkansas,Crittenden,38.0,29.0,9
3/13/20,Arkansas,Crittenden,23.5,29.0,-5.5
3/16/20,Arkansas,Crittenden,34.5,29.0,5.5
3/17/20,Arkansas,Crittenden,19.0,29.0,-10
3/18/20,Arkansas,Crittenden,36.0,29.0,7
3/19/20,Arkansas,Crittenden,44.0,29.0,15
3/20/20,Arkansas,Crittenden,34.0,29.0,5
3/23/20,Arkansas,Crittenden,25.0,29.0,-4
3/24/20,Arkansas,Crittenden,34.0,29.0,5
3/25/20,Arkansas,Crittenden,35.5,29.0,6.5
3/26/20,Arkansas,Crittenden,39.0,29.0,10
3/27/20,Arkansas,Crittenden,55.0,29.0,26
3/30/20,Arkansas,Crittenden,38.0,29.0,9
3/31/20,Arkansas,Crittenden,27.0,29.0,-2
4/1/20,Arkansas,Crittenden,34.0,29.0,5
4/2/20,Arkansas,Crittenden,32.0,29.0,3
4/3/20,Arkansas,Crittenden,47.0,29.0,18
4/6/20,Arkansas,Crittenden,49.0,29.0,20
4/7/20,Arkansas,Crittenden,30.0,29.0,1
4/8/20,Arkansas,Crittenden,54.0,29.0,25
4/10/20,Arkansas,Crittenden,27.0,29.0,-2
2/15/20,Arkansas,Garland,25.0,25.0,0
2/18/20,Arkansas,Garland,16.0,25.0,-9
2/21/20,Arkansas,Garland,22.5,25.0,-2.5
2/24/20,Arkansas,Garland,15.0,25.0,-10
2/27/20,Arkansas,Garland,13.0,25.0,-12
3/1/20,Arkansas,Garland,30.0,25.0,5
3/4/20,Arkansas,Garland,45.0,25.0,20
3/7/20,Arkansas,Garland,41.0,25.0,16
3/10/20,Arkansas,Garland,22.0,25.0,-3
3/13/20,Arkansas,Garland,18.0,25.0,-7
3/16/20,Arkansas,Garland,26.0,25.0,1
3/19/20,Arkansas,Garland,41.0,25.0,16
3/22/20,Arkansas,Garland,14.0,25.0,-11
3/25/20,Arkansas,Garland,18.0,25.0,-7
3/28/20,Arkansas,Garland,47.0,25.0,22
3/31/20,Arkansas,Garland,20.0,25.0,-5
2/15/20,Arkansas,Pulaski,20.5,20.5,0
2/16/20,Arkansas,Pulaski,35.7,20.5,15.2
2/17/20,Arkansas,Pulaski,27.7,20.5,7.2
2/18/20,Arkansas,Pulaski,24.0,20.5,3.5
2/19/20,Arkansas,Pulaski,18.0,20.5,-2.5
2/20/20,Arkansas,Pulaski,25.5,20.5,5
2/21/20,Arkansas,Pulaski,21.8,20.5,1.3
2/22/20,Arkansas,Pulaski,29.3,20.5,8.8
2/23/20,Arkansas,Pulaski,31.3,20.5,10.8
2/24/20,Arkansas,Pulaski,18.3,20.5,-2.2
2/25/20,Arkansas,Pulaski,14.3,20.5,-6.2
2/26/20,Arkansas,Pulaski,18.0,20.5,-2.5
2/27/20,Arkansas,Pulaski,21.3,20.5,0.8
2/28/20,Arkansas,Pulaski,24.7,20.5,4.2
2/29/20,Arkansas,Pulaski,34.0,20.5,13.5
3/1/20,Arkansas,Pulaski,35.8,20.5,15.3
3/2/20,Arkansas,Pulaski,39.7,20.5,19.2
3/3/20,Arkansas,Pulaski,44.3,20.5,23.8
3/4/20,Arkansas,Pulaski,49.4,20.5,28.9
3/5/20,Arkansas,Pulaski,29.3,20.5,8.8
3/6/20,Arkansas,Pulaski,23.7,20.5,3.2
3/7/20,Arkansas,Pulaski,56.8,20.5,36.3
3/8/20,Arkansas,Pulaski,49.7,20.5,29.2
3/9/20,Arkansas,Pulaski,30.3,20.5,9.8
3/10/20,Arkansas,Pulaski,18.5,20.5,-2
3/11/20,Arkansas,Pulaski,31.0,20.5,10.5
3/12/20,Arkansas,Pulaski,48.3,20.5,27.8
3/13/20,Arkansas,Pulaski,24.0,20.5,3.5
3/14/20,Arkansas,Pulaski,17.0,20.5,-3.5
3/15/20,Arkansas,Pulaski,17.3,20.5,-3.2
3/16/20,Arkansas,Pulaski,34.2,20.5,13.7
3/17/20,Arkansas,Pulaski,24.3,20.5,3.8
3/18/20,Arkansas,Pulaski,24.3,20.5,3.8
3/19/20,Arkansas,Pulaski,46.5,20.5,26
3/20/20,Arkansas,Pulaski,22.3,20.5,1.8
3/21/20,Arkansas,Pulaski,21.7,20.5,1.2
3/22/20,Arkansas,Pulaski,16.5,20.5,-4
3/23/20,Arkansas,Pulaski,17.7,20.5,-2.8
3/24/20,Arkansas,Pulaski,34.0,20.5,13.5
3/25/20,Arkansas,Pulaski,18.5,20.5,-2
3/26/20,Arkansas,Pulaski,50.7,20.5,30.2
3/27/20,Arkansas,Pulaski,60.0,20.5,39.5
3/28/20,Arkansas,Pulaski,47.0,20.5,26.5
3/29/20,Arkansas,Pulaski,26.7,20.5,6.2
3/30/20,Arkansas,Pulaski,36.3,20.5,15.8
3/31/20,Arkansas,Pulaski,29.5,20.5,9
4/1/20,Arkansas,Pulaski,37.5,20.5,17
4/2/20,Arkansas,Pulaski,50.0,20.5,29.5
4/3/20,Arkansas,Pulaski,46.5,20.5,26
4/4/20,Arkansas,Pulaski,28.0,20.5,7.5
4/5/20,Arkansas,Pulaski,36.0,20.5,15.5
4/6/20,Arkansas,Pulaski,44.5,20.5,24
4/7/20,Arkansas,Pulaski,46.0,20.5,25.5
4/8/20,Arkansas,Pulaski,50.0,20.5,29.5
4/10/20,Arkansas,Pulaski,25.5,20.5,5
4/11/20,Arkansas,Pulaski,37.5,20.5,17
2/18/20,Arkansas,Union,41.0,41.0,0
2/21/20,Arkansas,Union,18.0,41.0,-23
2/24/20,Arkansas,Union,17.0,41.0,-24
2/27/20,Arkansas,Union,13.0,41.0,-28
3/4/20,Arkansas,Union,28.0,41.0,-13
3/10/20,Arkansas,Union,38.0,41.0,-3
3/13/20,Arkansas,Union,21.0,41.0,-20
3/16/20,Arkansas,Union,40.0,41.0,-1
3/19/20,Arkansas,Union,47.0,41.0,6
2/15/20,Arkansas,Washington,19.0,19.0,0
2/16/20,Arkansas,Washington,40.0,19.0,21
2/17/20,Arkansas,Washington,44.0,19.0,25
2/18/20,Arkansas,Washington,26.0,19.0,7
2/19/20,Arkansas,Washington,19.0,19.0,0
2/20/20,Arkansas,Washington,29.0,19.0,10
2/21/20,Arkansas,Washington,24.5,19.0,5.5
2/22/20,Arkansas,Washington,23.0,19.0,4
2/23/20,Arkansas,Washington,28.0,19.0,9
2/24/20,Arkansas,Washington,15.5,19.0,-3.5
2/25/20,Arkansas,Washington,24.0,19.0,5
2/26/20,Arkansas,Washington,21.0,19.0,2
2/27/20,Arkansas,Washington,18.0,19.0,-1
2/28/20,Arkansas,Washington,22.0,19.0,3
2/29/20,Arkansas,Washington,32.0,19.0,13
3/1/20,Arkansas,Washington,34.5,19.0,15.5
3/2/20,Arkansas,Washington,40.0,19.0,21
3/3/20,Arkansas,Washington,35.0,19.0,16
3/4/20,Arkansas,Washington,26.5,19.0,7.5
3/5/20,Arkansas,Washington,33.0,19.0,14
3/6/20,Arkansas,Washington,43.0,19.0,24
3/7/20,Arkansas,Washington,51.0,19.0,32
3/8/20,Arkansas,Washington,51.0,19.0,32
3/9/20,Arkansas,Washington,33.0,19.0,14
3/10/20,Arkansas,Washington,16.5,19.0,-2.5
3/11/20,Arkansas,Washington,28.0,19.0,9
3/12/20,Arkansas,Washington,32.0,19.0,13
3/13/20,Arkansas,Washington,15.5,19.0,-3.5
3/14/20,Arkansas,Washington,18.0,19.0,-1
3/15/20,Arkansas,Washington,14.0,19.0,-5
3/16/20,Arkansas,Washington,19.0,19.0,0
3/17/20,Arkansas,Washington,15.0,19.0,-4
3/18/20,Arkansas,Washington,20.0,19.0,1
3/19/20,Arkansas,Washington,22.0,19.0,3
3/20/20,Arkansas,Washington,21.0,19.0,2
3/21/20,Arkansas,Washington,23.0,19.0,4
3/22/20,Arkansas,Washington,16.5,19.0,-2.5
3/23/20,Arkansas,Washington,20.0,19.0,1
3/24/20,Arkansas,Washington,21.0,19.0,2
3/25/20,Arkansas,Washington,17.5,19.0,-1.5
3/26/20,Arkansas,Washington,54.0,19.0,35
3/27/20,Arkansas,Washington,63.0,19.0,44
3/28/20,Arkansas,Washington,36.0,19.0,17
3/29/20,Arkansas,Washington,35.0,19.0,16
3/30/20,Arkansas,Washington,36.0,19.0,17
3/31/20,Arkansas,Washington,37.5,19.0,18.5
4/1/20,Arkansas,Washington,39.0,19.0,20
4/2/20,Arkansas,Washington,38.0,19.0,19
4/3/20,Arkansas,Washington,23.0,19.0,4
4/4/20,Arkansas,Washington,11.0,19.0,-8
4/5/20,Arkansas,Washington,25.0,19.0,6
4/6/20,Arkansas,Washington,36.0,19.0,17
4/7/20,Arkansas,Washington,47.0,19.0,28
4/8/20,Arkansas,Washington,30.0,19.0,11
4/10/20,Arkansas,Washington,23.0,19.0,4
4/11/20,Arkansas,Washington,31.0,19.0,12
2/15/20,California,Alameda,48.3,48.3,0
2/16/20,California,Alameda,29.6,48.3,-18.7
2/17/20,California,Alameda,29.6,48.3,-18.7
2/18/20,California,Alameda,33.8,48.3,-14.5
2/19/20,California,Alameda,38.8,48.3,-9.5
2/20/20,California,Alameda,50.2,48.3,1.9
2/21/20,California,Alameda,48.0,48.3,-0.3
2/22/20,California,Alameda,48.7,48.3,0.4
2/23/20,California,Alameda,29.2,48.3,-19.1
2/24/20,California,Alameda,28.0,48.3,-20.3
2/25/20,California,Alameda,33.0,48.3,-15.3
2/26/20,California,Alameda,46.3,48.3,-2
2/27/20,California,Alameda,53.0,48.3,4.7
2/28/20,California,Alameda,50.7,48.3,2.4
2/29/20,California,Alameda,30.6,48.3,-17.7
3/1/20,California,Alameda,17.8,48.3,-30.5
3/2/20,California,Alameda,10.0,48.3,-38.3
3/3/20,California,Alameda,30.7,48.3,-17.6
3/4/20,California,Alameda,45.5,48.3,-2.8
3/5/20,California,Alameda,43.7,48.3,-4.6
3/6/20,California,Alameda,15.0,48.3,-33.3
3/7/20,California,Alameda,9.0,48.3,-39.3
3/8/20,California,Alameda,15.5,48.3,-32.8
3/9/20,California,Alameda,16.7,48.3,-31.6
3/10/20,California,Alameda,19.8,48.3,-28.5
3/11/20,California,Alameda,24.8,48.3,-23.5
3/12/20,California,Alameda,35.3,48.3,-13
3/13/20,California,Alameda,45.8,48.3,-2.5
3/14/20,California,Alameda,14.7,48.3,-33.6
3/15/20,California,Alameda,11.3,48.3,-37
3/16/20,California,Alameda,8.5,48.3,-39.8
3/17/20,California,Alameda,15.0,48.3,-33.3
3/18/20,California,Alameda,17.8,48.3,-30.5
3/19/20,California,Alameda,22.5,48.3,-25.8
3/20/20,California,Alameda,26.5,48.3,-21.8
3/21/20,California,Alameda,24.3,48.3,-24
3/22/20,California,Alameda,23.8,48.3,-24.5
3/23/20,California,Alameda,25.0,48.3,-23.3
3/24/20,California,Alameda,11.0,48.3,-37.3
3/25/20,California,Alameda,10.0,48.3,-38.3
3/26/20,California,Alameda,11.8,48.3,-36.5
3/27/20,California,Alameda,32.4,48.3,-15.9
3/28/20,California,Alameda,37.8,48.3,-10.5
3/29/20,California,Alameda,20.0,48.3,-28.3
3/30/20,California,Alameda,9.4,48.3,-38.9
3/31/20,California,Alameda,10.0,48.3,-38.3
4/1/20,California,Alameda,19.3,48.3,-29
4/2/20,California,Alameda,15.2,48.3,-33.1
4/3/20,California,Alameda,20.5,48.3,-27.8
4/4/20,California,Alameda,8.8,48.3,-39.5
4/5/20,California,Alameda,10.3,48.3,-38
4/6/20,California,Alameda,17.0,48.3,-31.3
4/7/20,California,Alameda,16.3,48.3,-32
4/8/20,California,Alameda,21.2,48.3,-27.1
4/9/20,California,Alameda,11.3,48.3,-37
4/10/20,California,Alameda,19.0,48.3,-29.3
4/11/20,California,Alameda,16.7,48.3,-31.6
2/15/20,California,Butte,61.0,61.0,0
2/16/20,California,Butte,44.0,61.0,-17
2/17/20,California,Butte,17.7,61.0,-43.3
2/18/20,California,Butte,27.3,61.0,-33.7
2/19/20,California,Butte,42.3,61.0,-18.7
2/20/20,California,Butte,47.3,61.0,-13.7
2/21/20,California,Butte,41.0,61.0,-20
2/22/20,California,Butte,36.0,61.0,-25
2/23/20,California,Butte,42.8,61.0,-18.2
2/24/20,California,Butte,22.0,61.0,-39
2/25/20,California,Butte,9.3,61.0,-51.7
2/26/20,California,Butte,21.3,61.0,-39.7
2/27/20,California,Butte,28.0,61.0,-33
2/28/20,California,Butte,39.5,61.0,-21.5
2/29/20,California,Butte,29.5,61.0,-31.5
3/1/20,California,Butte,9.0,61.0,-52
3/2/20,California,Butte,8.0,61.0,-53
3/3/20,California,Butte,12.0,61.0,-49
3/4/20,California,Butte,30.5,61.0,-30.5
3/5/20,California,Butte,39.5,61.0,-21.5
3/6/20,California,Butte,30.5,61.0,-30.5
3/7/20,California,Butte,10.7,61.0,-50.3
3/8/20,California,Butte,11.7,61.0,-49.3
3/9/20,California,Butte,17.0,61.0,-44
3/10/20,California,Butte,14.7,61.0,-46.3
3/11/20,California,Butte,23.0,61.0,-38
3/12/20,California,Butte,19.7,61.0,-41.3
3/13/20,California,Butte,33.3,61.0,-27.7
3/14/20,California,Butte,13.3,61.0,-47.7
3/15/20,California,Butte,7.7,61.0,-53.3
3/16/20,California,Butte,11.3,61.0,-49.7
3/17/20,California,Butte,6.3,61.0,-54.7
3/18/20,California,Butte,10.0,61.0,-51
3/19/20,California,Butte,14.0,61.0,-47
3/20/20,California,Butte,15.0,61.0,-46
3/21/20,California,Butte,25.0,61.0,-36
3/22/20,California,Butte,22.7,61.0,-38.3
3/23/20,California,Butte,19.0,61.0,-42
3/24/20,California,Butte,9.7,61.0,-51.3
3/25/20,California,Butte,10.7,61.0,-50.3
3/26/20,California,Butte,18.0,61.0,-43
3/27/20,California,Butte,18.0,61.0,-43
3/28/20,California,Butte,33.0,61.0,-28
3/29/20,California,Butte,19.3,61.0,-41.7
3/30/20,California,Butte,10.7,61.0,-50.3
3/31/20,California,Butte,8.7,61.0,-52.3
4/1/20,California,Butte,5.7,61.0,-55.3
4/2/20,California,Butte,15.0,61.0,-46
4/3/20,California,Butte,24.0,61.0,-37
4/4/20,California,Butte,18.3,61.0,-42.7
4/5/20,California,Butte,8.0,61.0,-53
4/6/20,California,Butte,13.0,61.0,-48
4/7/20,California,Butte,16.0,61.0,-45
4/8/20,California,Butte,19.0,61.0,-42
4/9/20,California,Butte,18.7,61.0,-42.3
4/10/20,California,Butte,16.3,61.0,-44.7
4/11/20,California,Butte,30.3,61.0,-30.7
2/18/20,California,Calaveras,42.0,42.0,0
2/19/20,California,Calaveras,49.0,42.0,7
2/20/20,California,Calaveras,38.0,42.0,-4
2/21/20,California,Calaveras,38.0,42.0,-4
2/24/20,California,Calaveras,27.0,42.0,-15
2/25/20,California,Calaveras,35.0,42.0,-7
2/26/20,California,Calaveras,38.0,42.0,-4
2/27/20,California,Calaveras,51.0,42.0,9
2/28/20,California,Calaveras,33.0,42.0,-9
3/2/20,California,Calaveras,12.0,42.0,-30
3/3/20,California,Calaveras,34.0,42.0,-8
3/4/20,California,Calaveras,30.0,42.0,-12
3/5/20,California,Calaveras,42.0,42.0,0
3/6/20,California,Calaveras,32.0,42.0,-10
3/9/20,California,Calaveras,25.0,42.0,-17
3/10/20,California,Calaveras,36.0,42.0,-6
3/11/20,California,Calaveras,20.0,42.0,-22
3/12/20,California,Calaveras,29.0,42.0,-13
3/13/20,California,Calaveras,37.0,42.0,-5
3/16/20,California,Calaveras,8.0,42.0,-34
3/17/20,California,Calaveras,7.0,42.0,-35
3/18/20,California,Calaveras,20.0,42.0,-22
3/19/20,California,Calaveras,13.0,42.0,-29
2/15/20,California,Contra Costa,52.0,52.0,0
2/16/20,California,Contra Costa,28.0,52.0,-24
2/17/20,California,Contra Costa,25.5,52.0,-26.5
2/18/20,California,Contra Costa,25.0,52.0,-27
2/19/20,California,Contra Costa,37.5,52.0,-14.5
2/20/20,California,Contra Costa,49.0,52.0,-3
2/21/20,California,Contra Costa,45.0,52.0,-7
2/22/20,California,Contra Costa,51.5,52.0,-0.5
2/23/20,California,Contra Costa,33.0,52.0,-19
2/24/20,California,Contra Costa,21.0,52.0,-31
2/25/20,California,Contra Costa,27.0,52.0,-25
2/26/20,California,Contra Costa,43.0,52.0,-9
2/27/20,California,Contra Costa,42.0,52.0,-10
2/28/20,California,Contra Costa,49.0,52.0,-3
2/29/20,California,Contra Costa,34.0,52.0,-18
3/1/20,California,Contra Costa,19.5,52.0,-32.5
3/2/20,California,Contra Costa,15.5,52.0,-36.5
3/3/20,California,Contra Costa,25.5,52.0,-26.5
3/4/20,California,Contra Costa,41.5,52.0,-10.5
3/5/20,California,Contra Costa,46.5,52.0,-5.5
3/6/20,California,Contra Costa,26.5,52.0,-25.5
3/7/20,California,Contra Costa,19.5,52.0,-32.5
3/8/20,California,Contra Costa,24.0,52.0,-28
3/9/20,California,Contra Costa,22.0,52.0,-30
3/10/20,California,Contra Costa,22.5,52.0,-29.5
3/11/20,California,Contra Costa,24.5,52.0,-27.5
3/12/20,California,Contra Costa,30.5,52.0,-21.5
3/13/20,California,Contra Costa,54.0,52.0,2
3/14/20,California,Contra Costa,23.0,52.0,-29
3/15/20,California,Contra Costa,20.0,52.0,-32
3/16/20,California,Contra Costa,14.0,52.0,-38
3/17/20,California,Contra Costa,29.0,52.0,-23
3/18/20,California,Contra Costa,20.0,52.0,-32
3/19/20,California,Contra Costa,25.0,52.0,-27
3/24/20,California,Contra Costa,14.0,52.0,-38
3/25/20,California,Contra Costa,15.0,52.0,-37
3/26/20,California,Contra Costa,13.0,52.0,-39
3/27/20,California,Contra Costa,38.0,52.0,-14
3/28/20,California,Contra Costa,44.0,52.0,-8
3/29/20,California,Contra Costa,29.0,52.0,-23
3/30/20,California,Contra Costa,17.5,52.0,-34.5
3/31/20,California,Contra Costa,16.5,52.0,-35.5
4/1/20,California,Contra Costa,20.5,52.0,-31.5
4/2/20,California,Contra Costa,15.5,52.0,-36.5
4/3/20,California,Contra Costa,19.0,52.0,-33
4/4/20,California,Contra Costa,15.0,52.0,-37
4/5/20,California,Contra Costa,19.5,52.0,-32.5
4/6/20,California,Contra Costa,16.5,52.0,-35.5
4/7/20,California,Contra Costa,16.0,52.0,-36
4/8/20,California,Contra Costa,26.0,52.0,-26
4/9/20,California,Contra Costa,18.5,52.0,-33.5
4/10/20,California,Contra Costa,22.5,52.0,-29.5
4/11/20,California,Contra Costa,23.5,52.0,-28.5
2/15/20,California,Fresno,55.2,55.2,0
2/16/20,California,Fresno,40.0,55.2,-15.2
2/17/20,California,Fresno,32.5,55.2,-22.7
2/18/20,California,Fresno,42.2,55.2,-13
2/19/20,California,Fresno,42.3,55.2,-12.9
2/20/20,California,Fresno,43.8,55.2,-11.4
2/21/20,California,Fresno,46.7,55.2,-8.5
2/22/20,California,Fresno,28.2,55.2,-27
2/23/20,California,Fresno,38.0,55.2,-17.2
2/24/20,California,Fresno,36.8,55.2,-18.4
2/25/20,California,Fresno,40.2,55.2,-15
2/26/20,California,Fresno,30.7,55.2,-24.5
2/27/20,California,Fresno,41.4,55.2,-13.8
2/28/20,California,Fresno,41.8,55.2,-13.4
2/29/20,California,Fresno,34.3,55.2,-20.9
3/1/20,California,Fresno,23.4,55.2,-31.8
3/2/20,California,Fresno,37.8,55.2,-17.4
3/3/20,California,Fresno,39.6,55.2,-15.6
3/4/20,California,Fresno,47.6,55.2,-7.6
3/5/20,California,Fresno,46.6,55.2,-8.6
3/6/20,California,Fresno,41.0,55.2,-14.2
3/7/20,California,Fresno,10.4,55.2,-44.8
3/8/20,California,Fresno,12.8,55.2,-42.4
3/9/20,California,Fresno,17.0,55.2,-38.2
3/10/20,California,Fresno,24.2,55.2,-31
3/11/20,California,Fresno,22.2,55.2,-33
3/12/20,California,Fresno,31.8,55.2,-23.4
3/13/20,California,Fresno,30.4,55.2,-24.8
3/14/20,California,Fresno,13.0,55.2,-42.2
3/15/20,California,Fresno,7.6,55.2,-47.6
3/16/20,California,Fresno,6.4,55.2,-48.8
3/17/20,California,Fresno,8.6,55.2,-46.6
3/18/20,California,Fresno,8.4,55.2,-46.8
3/19/20,California,Fresno,12.8,55.2,-42.4
3/20/20,California,Fresno,13.2,55.2,-42
3/21/20,California,Fresno,13.2,55.2,-42
3/22/20,California,Fresno,13.0,55.2,-42.2
3/23/20,California,Fresno,5.8,55.2,-49.4
3/24/20,California,Fresno,7.4,55.2,-47.8
3/25/20,California,Fresno,3.4,55.2,-51.8
3/26/20,California,Fresno,8.4,55.2,-46.8
3/27/20,California,Fresno,17.0,55.2,-38.2
3/28/20,California,Fresno,28.0,55.2,-27.2
3/29/20,California,Fresno,17.0,55.2,-38.2
3/30/20,California,Fresno,16.8,55.2,-38.4
3/31/20,California,Fresno,17.8,55.2,-37.4
4/1/20,California,Fresno,15.8,55.2,-39.4
4/2/20,California,Fresno,17.4,55.2,-37.8
